accidente,severidad,P_media,P_std,P_max,P_min,P_valor_inicial,P_valor_final,P_pendiente_regresion,P_tiempo_hasta_maximo,P_tiempo_hasta_minimo,TAVG_media,TAVG_std,TAVG_max,TAVG_min,TAVG_valor_inicial,TAVG_valor_final,TAVG_pendiente_regresion,TAVG_tiempo_hasta_maximo,TAVG_tiempo_hasta_minimo,LVPZ_media,LVPZ_std,LVPZ_max,LVPZ_min,LVPZ_valor_inicial,LVPZ_valor_final,LVPZ_pendiente_regresion,LVPZ_tiempo_hasta_maximo,LVPZ_tiempo_hasta_minimo,WBK_media,WBK_std,WBK_max,WBK_min,WBK_valor_inicial,WBK_valor_final,WBK_pendiente_regresion,WBK_tiempo_hasta_maximo,WBK_tiempo_hasta_minimo,LSGA_media,LSGA_std,LSGA_max,LSGA_min,LSGA_valor_inicial,LSGA_valor_final,LSGA_pendiente_regresion,LSGA_tiempo_hasta_maximo,LSGA_tiempo_hasta_minimo,LSGB_media,LSGB_std,LSGB_max,LSGB_min,LSGB_valor_inicial,LSGB_valor_final,LSGB_pendiente_regresion,LSGB_tiempo_hasta_maximo,LSGB_tiempo_hasta_minimo,PSGA_media,PSGA_std,PSGA_max,PSGA_min,PSGA_valor_inicial,PSGA_valor_final,PSGA_pendiente_regresion,PSGA_tiempo_hasta_maximo,PSGA_tiempo_hasta_minimo,WSTA_media,WSTA_std,WSTA_max,WSTA_min,WSTA_valor_inicial,WSTA_valor_final,WSTA_pendiente_regresion,WSTA_tiempo_hasta_maximo,WSTA_tiempo_hasta_minimo,QMWT_media,QMWT_std,QMWT_max,QMWT_min,QMWT_valor_inicial,QMWT_valor_final,QMWT_pendiente_regresion,QMWT_tiempo_hasta_maximo,QMWT_tiempo_hasta_minimo,PWNT_media,PWNT_std,PWNT_max,PWNT_min,PWNT_valor_inicial,PWNT_valor_final,PWNT_pendiente_regresion,PWNT_tiempo_hasta_maximo,PWNT_tiempo_hasta_minimo,LWRB_media,LWRB_std,LWRB_max,LWRB_min,LWRB_valor_inicial,LWRB_valor_final,LWRB_pendiente_regresion,LWRB_tiempo_hasta_maximo,LWRB_tiempo_hasta_minimo,TPCT_media,TPCT_std,TPCT_max,TPCT_min,TPCT_valor_inicial,TPCT_valor_final,TPCT_pendiente_regresion,TPCT_tiempo_hasta_maximo,TPCT_tiempo_hasta_minimo
LOCAC,82,49.31798112762641,19.80667565203409,155.5000152587891,37.53739166259766,155.5000152587891,37.53739166259766,-0.009088060101440018,0,4820,236.4460673835707,26.447448223998972,310.2052001953125,185.129150390625,310.0,185.129150390625,-0.017936365474369137,110,4820,1.5730195015853976,9.604637834762283,62.0,0.0,62.0,0.0,-0.0019043012617116037,0,130,217.94512187570766,207.98688014344773,2558.387451171875,0.0,0.0,156.9186248779297,-0.04995426916489516,110,0,13.863063243605335,0.4562362375628766,14.60137176513672,11.83000087738037,11.83000087738037,13.41899585723877,-9.60229539925685e-05,240,0,13.862830499684588,0.4561848109290485,14.60110569000244,11.83000087738037,11.83000087738037,13.41876792907715,-9.603141928949367e-05,240,0,34.299107727303515,14.666665137955091,75.13395690917969,11.87248611450195,67.00003051757812,11.87248611450195,-0.009922077147725623,130,4820,52.00223361518341,301.69922889670454,1915.86474609375,-0.1429615169763565,1915.86474609375,0.0007877362659201,-0.06279418352862794,0,190,146.9870877631209,457.7599036357598,2904.72802734375,39.46294784545898,2895.0,39.46294784545898,-0.09886694694188189,10,4820,3.9680101017527454,15.350843908998803,100.3037033081055,1.044755458831787,100.0,1.044755458831787,-0.0032777919445714926,10,4820,1.306095746949346,0.5946242615977162,1.857020020484924,0.0999999940395355,0.0999999940395355,1.845646500587463,0.000399812519128374,2910,0,891.3835269777918,379.6226505422757,1237.400390625,271.3655700683594,549.4500122070312,1217.669189453125,0.246506962934323,3340,680
LOCAC,83,33.62329491110873,25.255049327843942,155.5000152587891,14.7869758605957,155.5000152587891,14.7869758605957,-0.01375976211486672,0,4830,231.17895993319425,28.72390833532179,310.2083129882812,197.3853454589844,310.0,197.3853454589844,-0.019649544305546756,110,4830,1.5687811354960293,9.591860309509476,62.0,0.0,62.0,0.0,-0.001895379670735682,0,130,176.25769297544622,232.7540147557808,2588.514892578125,0.0,0.0,62.5760612487793,-0.048617229681256674,110,0,13.862430808957944,0.47812092523741134,14.66843795776367,11.83000087738037,11.83000087738037,13.57180690765381,-0.00011944827668855339,240,0,13.862229280235354,0.4780748930309365,14.66820335388184,11.83000087738037,11.83000087738037,13.57160472869873,-0.00011945605336116204,240,0,31.762434431344026,16.34023613993166,75.09891510009766,14.93261051177979,67.00003051757812,14.93261051177979,-0.010989929718428684,130,4830,51.819461480085884,301.32677799457036,1915.86474609375,-0.1460260301828384,1915.86474609375,0.0,-0.062452615527758465,0,190,120.5953805702777,456.3557347932559,2904.72802734375,30.21866226196289,2895.0,30.21866226196289,-0.1008226648429222,10,4830,3.967266455169552,15.334325715557847,100.3037033081055,1.043945789337158,100.0,1.043945789337158,-0.0032697019039341552,10,4830,1.2898807733758422,0.5774020664465339,1.829669833183289,0.0999999940395355,0.0999999940395355,1.802921652793884,0.00038529396986199636,2900,0,293.7103952139862,116.0854664422982,641.0970458984375,203.1096954345703,549.4500122070312,203.1096954345703,-0.045960305659339125,1980,4830
LOCAC,84,47.041796165877855,19.742889525385312,155.5000152587891,36.03424835205078,155.5000152587891,36.03424835205078,-0.008543073376900488,0,4810,237.8685695284135,24.963468856309646,310.2113952636719,192.6604919433594,310.0,192.6604919433594,-0.0168424425060195,110,4810,1.5743026218968308,9.608187643323133,62.0,0.0,62.0,0.0,-0.0019097677492673929,0,130,212.69610529222925,211.98411131202755,2618.6181640625,0.0,0.0,154.3078002929688,-0.04834171479071386,110,0,13.892873548373148,0.4540543361628406,14.62034797668457,11.83000087738037,11.83000087738037,13.49988746643066,-8.673382561648495e-05,240,0,13.892641494877605,0.45400268171870384,14.62008285522461,11.83000087738037,11.83000087738037,13.49965858459473,-8.674226498334759e-05,240,0,34.80883850596258,14.356100991480128,75.10030364990234,13.90902519226074,67.00003051757812,13.90902519226074,-0.009642572032738543,130,4810,52.034774932569555,301.9344243844824,1915.86474609375,-0.1460260301828384,1915.86474609375,0.0007877362659201,-0.06296398647396319,0,190,146.3520327049667,453.40696805385835,2904.72802734375,41.65781021118164,2895.0,41.65781021118164,-0.0959531503926251,10,4810,3.9788034236777374,15.364457621123817,100.3037033081055,1.045490622520447,100.0,1.045490622520447,-0.0032948807438655746,10,4810,1.3048081948456676,0.5923153070223127,1.854233384132385,0.0999999940395355,0.0999999940395355,1.841933727264404,0.00039912852172384935,2910,0,859.1828910859294,385.6593347440063,1236.276489257812,269.5196533203125,549.4500122070312,1221.441040039062,0.25501169481746283,3570,770
LOCAC,85,46.8739346468597,19.769826994553686,155.5000152587891,35.85435104370117,155.5000152587891,35.85435104370117,-0.008587610056148687,0,4810,237.04127781025107,25.546537932407958,310.2161254882812,189.9814910888672,310.0,189.9814910888672,-0.017296473374893845,110,4810,1.5732730374791315,9.605055682059715,62.0,0.0,62.0,0.0,-0.001908551399440925,0,130,214.4384343000863,214.05988590860647,2649.637451171875,0.0,0.0,155.3655548095703,-0.04905471495822182,110,0,13.873289258648251,0.45355677567891167,14.6077938079834,11.83000087738037,11.83000087738037,13.46539115905762,-9.107472765860491e-05,240,0,13.8730554798332,0.4535051413862753,14.60752582550049,11.83000087738037,11.83000087738037,13.46516227722168,-9.108306669776123e-05,240,0,34.43809177667768,14.521505877732267,75.09733581542969,13.13336944580078,67.00003051757812,13.13336944580078,-0.009780124531729155,130,4810,52.02771081385194,301.92809780052283,1915.86474609375,-0.1521496623754501,1915.86474609375,0.001575352391228,-0.06295567638035172,0,190,146.33968581995035,453.4159611421167,2904.72802734375,40.34474945068359,2895.0,40.34474945068359,-0.09641567699859042,10,4810,3.977645717221177,15.363622635860134,100.3037033081055,1.045490622520447,100.0,1.045490622520447,-0.0032938459342909316,10,4810,1.305334049744601,0.5927733966915169,1.855121612548828,0.0999999940395355,0.0999999940395355,1.843091368675232,0.00039945527696192134,2910,0,865.7588987864895,384.20644570361054,1236.053588867188,269.7496643066406,549.4500122070312,1220.09033203125,0.25331852243953373,3520,750
LOCAC,86,33.151325942075104,25.30049799739445,155.5000152587891,14.33024215698242,155.5000152587891,14.33024215698242,-0.013799205047863111,0,4810,230.23523139162182,29.04362635394395,310.2192993164062,195.9567718505859,310.0,195.9567718505859,-0.019968043169839866,110,4810,1.5723033960429464,9.602104430969955,62.0,0.0,62.0,0.0,-0.0019074058092108917,0,130,179.24244582306795,239.78453676589425,2679.702392578125,0.0,0.0,62.83406829833984,-0.049632645434705226,110,0,13.80523274449392,0.4701581613081605,14.61441993713379,11.83000087738037,11.83000087738037,13.51046371459961,-0.00012232432322012153,240,0,13.805004042708527,0.4701090341698498,14.61415481567383,11.83000087738037,11.83000087738037,13.51023483276367,-0.00012233159613049817,240,0,31.317635429350666,16.38215206471568,75.09429931640625,14.42246246337891,67.00003051757812,14.42246246337891,-0.01104816867832099,130,4810,52.02036708356456,301.9235375830545,1915.86474609375,-0.1521496623754501,1915.86474609375,0.0,-0.06294812305536168,0,190,121.67131281888337,457.1083327345555,2904.72802734375,30.26337051391602,2895.0,30.26337051391602,-0.10173135829883874,10,4810,3.9775407259889657,15.36298871566671,100.3037033081055,1.045490622520447,100.0,1.045490622520447,-0.0032937214757338767,10,4810,1.2896867558143692,0.5782543274293346,1.832064628601074,0.0999999940395355,0.0999999940395355,1.804893374443054,0.0003877511927112216,2900,0,309.11848649147635,140.58420492983487,741.006103515625,201.6567993164062,549.4500122070312,201.6567993164062,-0.049984944696412764,2030,4810
LOCAC,87,33.00929354828261,25.304224746774064,155.5000152587891,14.18197441101074,155.5000152587891,14.18197441101074,-0.013804783590720984,0,4800,229.9579929343876,29.080874129905006,310.2223510742188,195.4806518554688,310.0,195.4806518554688,-0.02003738319356232,110,4800,1.574592455509051,9.608886668798089,62.0,0.0,62.0,0.0,-0.0019140812474529678,0,130,182.00301495906965,241.75117412079325,2709.775146484375,0.0,0.0,467.6265869140625,-0.04777407679921965,110,0,13.78528106832207,0.4662260210567112,14.59482097625732,11.83000087738037,11.83000087738037,13.48920631408691,-0.00012311095054896677,240,0,13.785043345667468,0.4661755474732587,14.59454536437988,11.83000087738037,11.83000087738037,13.48896789550781,-0.0001231183166363904,240,0,31.178420152089203,16.36296871833805,75.04493713378906,14.27413177490234,67.00003051757812,14.27413177490234,-0.011051378845710898,130,4800,52.981591849716615,302.68207089128424,1915.86474609375,-0.1429615169763565,1915.86474609375,0.0,-0.06421643714492499,0,190,121.39041756691407,454.19256801056895,2904.72802734375,30.28471565246582,2895.0,30.28471565246582,-0.10127635239555235,10,4800,3.9822968427951517,15.377834278037751,100.3037033081055,1.046228170394897,100.0,1.046228170394897,-0.003305382036011576,10,4800,1.288981547149328,0.5784364812529402,1.832373023033142,0.0999999940395355,0.0999999940395355,1.805185437202454,0.0003888275841098577,2900,0,314.3734741528168,147.8920896650924,754.5032348632812,201.1844635009766,549.4500122070312,201.1844635009766,-0.051101047591951845,2090,4800
LOCAC,88,46.68329868797495,19.986701426400174,155.5000152587891,35.37419128417969,155.5000152587891,35.37419128417969,-0.008907451149112828,0,4750,234.79386844154166,27.174389810793524,310.223388671875,183.4632110595703,310.0,183.4632110595703,-0.018779132882501676,110,4750,1.5901797118307162,9.655054545954206,62.0,0.0,62.0,0.0,-0.0019528282975709763,0,130,219.3259973285579,217.79354290136882,2738.34228515625,0.0,0.0,158.6958312988281,-0.05026672328773801,110,0,13.80843027900247,0.45165287332363874,14.56158351898193,11.83000087738037,11.83000087738037,13.37120628356934,-0.0001034303546385254,230,0,13.808177076467947,0.4515984526325202,14.56129264831543,11.83000087738037,11.83000087738037,13.3709602355957,-0.00010343891542130925,230,0,33.467565853054786,14.975791506990188,75.04048919677734,11.43732738494873,67.00003051757812,11.43732738494873,-0.010274820124093727,130,4750,53.53447571929868,304.21735797480574,1915.86474609375,-0.1490887552499771,1915.86474609375,0.0,-0.06554729351799043,0,190,146.84993400092887,452.8448379690442,2904.72802734375,40.03705978393555,2895.0,40.03705978393555,-0.09880163856103912,10,4750,4.010339881943054,15.455338431916909,100.3037033081055,1.050149917602539,100.0,1.050149917602539,-0.0033689072779961027,10,4750,1.3006804657301732,0.594718000230539,1.857822775840759,0.0999999940395355,0.0999999940395355,1.846487998962402,0.0004070258109391643,2910,0,879.3564873703388,380.0446762278823,1235.087646484375,270.4976806640625,549.4500122070312,1216.826293945312,0.2520502144153515,3400,690
LOCAC,89,32.89541719944472,25.306482523464208,155.5000152587891,13.89798831939697,155.5000152587891,13.89798831939697,-0.013884960565376622,0,4760,229.73483135615254,29.048644508936878,310.2264709472656,194.6060638427734,310.0,194.6060638427734,-0.02020337488441251,110,4760,1.5858642010318909,9.642298079971324,62.0,0.0,62.0,0.0,-0.001943585170150521,0,130,183.392636832951,243.99687166888185,2768.29443359375,0.0,0.0,63.0653076171875,-0.04871476811154954,110,0,13.752804302319541,0.4604167194354884,14.56155395507812,11.83000087738037,11.83000087738037,13.45378589630127,-0.0001232204736586155,230,0,13.75255230837648,0.4603640804623738,14.56126308441162,11.83000087738037,11.83000087738037,13.45353507995605,-0.00012322815755750913,230,0,31.04819885189928,16.271940148738764,75.03731536865234,14.05065822601318,67.00003051757812,14.05065822601318,-0.011084884772222255,130,4760,53.4156240610705,303.9036560322555,1915.86474609375,-0.1490887552499771,1915.86474609375,0.0007877362659201,-0.06526997772935528,0,190,123.00513283511627,455.8601187689561,2904.72802734375,30.37538719177246,2895.0,30.37538719177246,-0.1029963015728765,10,4760,4.005653351107983,15.438849509821102,100.3037033081055,1.049360156059265,100.0,1.049360156059265,-0.0033568618117894573,10,4760,1.2861809614475668,0.5793092092660443,1.834695339202881,0.0999999940395355,0.0999999940395355,1.80612576007843,0.0003933266497888013,2900,0,337.6509273057214,181.23361139757958,904.125,200.3563079833984,549.4500122070312,200.3563079833984,-0.05497989261545593,2180,4760
LOCAC,9,84.56844290319192,16.53528110452626,155.5000152587891,75.3014907836914,155.5000152587891,75.3014907836914,-0.007982347650214945,0,5010,291.78720469683765,4.49962871164301,310.0,283.0250244140625,310.0,290.73046875,-0.0008903378663800138,0,350,2.544216038221382,11.404552876043793,62.0,0.0,62.0,0.0,-0.00290874473887042,0,270,130.13019155981056,34.60356612639503,300.994873046875,0.0,0.0,116.0922546386719,-0.008437564014931283,120,0,13.912087470886716,0.7364299183367714,15.1273717880249,11.83000087738037,11.83000087738037,13.52229881286621,-0.0001776217434793855,770,0,13.912070910769154,0.7364234855493328,15.12737369537354,11.83000087738037,11.83000087738037,13.52226257324219,-0.0001776455230997481,770,0,73.62378742780344,2.3340483513389105,75.06165313720703,65.61173248291016,67.00003051757812,74.50260162353516,0.0009199336128248578,250,350,114.2118577626107,415.6438211046783,1915.86474609375,-0.040803849697113,1915.86474609375,8.900707244873047,-0.11369484629274734,0,400,189.735782798068,622.2370779330901,2908.394775390625,34.25234603881836,2895.0,34.25234603881836,-0.16976422846505,240,5010,6.539020598172192,21.493810285759444,100.4689331054688,1.182858943939209,100.0,1.182858943939209,-0.0058487401743473125,240,5010,1.161716643453713,0.6261699553705884,1.787632942199707,0.0999999940395355,0.0999999940395355,1.775638103485107,0.000413178914067533,3260,0,307.48230071656735,55.65112789220065,550.5278930664062,290.7323913574219,549.4500122070312,293.5635681152344,-0.014933665303860167,240,370
LOCAC,90,47.01596302319599,20.278773253653238,155.5000152587891,35.15995407104492,155.5000152587891,35.15995407104492,-0.009412210898110328,0,4640,233.33881701397638,28.24558093097412,310.2295227050781,179.8902893066406,310.0,179.8902893066406,-0.020058467620428712,110,4640,1.6257835757347845,9.75988516683768,62.0,0.0,62.0,0.0,-0.0020425733713897083,0,130,223.1973847091839,219.49997890736853,2798.218505859375,0.0,0.0,161.3206329345703,-0.05068283603286158,110,0,13.7211911765478,0.44511927597448536,14.48066997528076,11.83000087738037,11.83000087738037,13.27210235595703,-0.00011252181954905921,230,0,13.72089758637131,0.44505835485997924,14.48033142089844,11.83000087738037,11.83000087738037,13.27181625366211,-0.00011253148142763208,230,0,32.86091822962607,15.26096098666149,75.03564453125,10.53220558166504,67.00003051757812,10.53220558166504,-0.010748222095551676,130,4640,54.79453812101956,307.68508256719014,1915.86474609375,-0.1643753200769424,1915.86474609375,0.001575352391228,-0.06862960641946772,0,190,149.39911550706432,457.9292349626888,2904.72802734375,40.22362899780273,2895.0,40.22362899780273,-0.10385788951710745,10,4640,4.077725878325841,15.629703214382065,100.3037033081055,1.05902099609375,100.0,1.05902099609375,-0.0035189302612422813,10,4640,1.2885155375926725,0.5969397963334983,1.859250783920288,0.0999999940395355,0.0999999940395355,1.847974538803101,0.0004204758923403087,2900,0,886.7249887117775,376.2984437934873,1234.312866210938,270.7942810058594,549.4500122070312,1215.04052734375,0.2546053533718846,3290,650
LOCAC,91,33.09973211205883,25.480121277121047,155.5000152587891,13.88470363616943,155.5000152587891,13.88470363616943,-0.014409209446253736,0,4610,230.07187239741867,29.03281272961098,310.2325744628906,194.5649108886719,310.0,194.5649108886719,-0.02086121032808519,110,4610,1.6354341630811815,9.788068019820008,62.0,0.0,62.0,0.0,-0.0020677084594653066,0,130,185.6206283569336,250.1391922582915,2828.115234375,0.0,0.0,64.42146301269531,-0.054031657115379376,110,0,13.742070883383482,0.4613601122199145,14.54713249206543,11.83000087738037,11.83000087738037,13.44166851043701,-0.00012415815284296645,230,0,13.741817168859177,0.461306279196504,14.54683876037598,11.83000087738037,11.83000087738037,13.44141483306885,-0.0001241665749459611,230,0,31.222203403324276,16.26920257648534,74.96701049804688,14.04128837585449,67.00003051757812,14.04128837585449,-0.011457275705833624,130,4610,55.13210617872338,308.6629112995046,1915.86474609375,-0.1337570995092392,1915.86474609375,0.0,-0.06949045498056063,0,190,125.66000873185855,460.38977581351486,2904.72802734375,30.72569274902344,2895.0,30.72569274902344,-0.10854579576691835,10,4610,4.099467611674107,15.67756101662733,100.3037033081055,1.061458706855774,100.0,1.061458706855774,-0.0035641523116302786,10,4610,1.2707137954118963,0.5813410029637686,1.836138725280762,0.0999999940395355,0.0999999940395355,1.80639111995697,0.0004105559136429526,2900,0,352.42446202529976,199.6279307346063,983.574951171875,200.385986328125,549.4500122070312,200.385986328125,-0.056115178613394205,2230,4610
LOCAC,92,46.231799094369165,20.443172607727856,155.5000152587891,34.6356201171875,155.5000152587891,34.6356201171875,-0.009497670844244435,0,4560,233.73300441349622,27.798929219790253,310.2357482910156,182.4487762451172,310.0,182.4487762451172,-0.020045357147822383,110,4560,1.652317685684438,9.837251468028736,62.0,0.0,62.0,0.0,-0.0021113181475144725,0,130,227.35536567804849,232.04827555672216,2858.08349609375,0.0,0.0,162.4454956054688,-0.05594995620534693,110,0,13.722754113262019,0.4448338488804438,14.48045825958252,11.83000087738037,11.83000087738037,13.29368114471436,-0.00011008773522102792,230,0,13.72245712196801,0.4447717933583158,14.48011779785156,11.83000087738037,11.83000087738037,13.29339122772217,-0.00011009772536077532,230,0,32.97478025173463,15.205744371442082,74.96635437011719,11.1723804473877,67.00003051757812,11.1723804473877,-0.01085952553831581,130,4560,55.73977013001742,310.29773054985844,1915.86474609375,-0.1368270516395569,1915.86474609375,0.0023628484923392,-0.07100009435299184,0,190,150.6138315680773,459.20780532588407,2904.72802734375,41.99855804443359,2895.0,41.99855804443359,-0.10559214476630593,10,4560,4.130224539623219,15.75960848904131,100.3037033081055,1.065648436546326,100.0,1.065648436546326,-0.003636030169115982,10,4560,1.280139081473554,0.597148867525915,1.860105156898499,0.0999999940395355,0.0999999940395355,1.847849726676941,0.0004295568581168842,2900,0,875.4758043017898,378.04991541254356,1233.455200195312,270.4330139160156,549.4500122070312,1216.323364257812,0.2618844912719562,3330,660
LOCAC,93,45.723643515546854,20.489195365985,155.5000152587891,34.33552551269531,155.5000152587891,34.33552551269531,-0.009482745314217073,0,4520,234.17503855454737,27.40085853003145,310.23876953125,184.5892791748047,310.0,184.5892791748047,-0.01988913057290364,110,4520,1.6658930115352404,9.876656252857225,62.0,0.0,62.0,0.0,-0.0021469761777347766,0,130,227.2752774472268,234.67474107399832,2887.92578125,0.0,0.0,162.7879638671875,-0.05645961814032186,110,0,13.726209608924309,0.44465270984602756,14.48053359985352,11.83000087738037,11.83000087738037,13.31128120422363,-0.00010741705001440918,230,0,13.72591254042737,0.44459028637268994,14.48019218444824,11.83000087738037,11.83000087738037,13.31098937988281,-0.00010742734541264448,230,0,33.128702201590635,15.138488913285919,74.96151733398438,11.6941032409668,67.00003051757812,11.6941032409668,-0.010877341569399322,130,4520,56.22432819306727,311.6180813427001,1915.86474609375,-0.1276117712259293,1915.86474609375,0.0023628484923392,-0.07223054945898054,0,190,151.5826239764822,461.08363547577716,2904.72802734375,46.02089309692383,2895.0,46.02089309692383,-0.10672606373500769,10,4520,4.157765582960436,15.825825588545063,100.3037033081055,1.069054007530212,100.0,1.069054007530212,-0.0036974808383114337,10,4520,1.2754516083969185,0.5971208012310879,1.860148549079895,0.0999999940395355,0.0999999940395355,1.8472980260849,0.0004341234741747791,2900,0,867.012426447921,379.36688005791206,1233.159790039062,270.22021484375,549.4500122070312,1217.382080078125,0.26620516024732216,3360,670
LOCAC,94,33.82179199488817,25.327376267042606,155.5000152587891,13.73354148864746,155.5000152587891,13.73354148864746,-0.0145912186038546,0,4510,231.63720102225784,28.34686942305053,310.2417602539062,194.0922393798828,310.0,194.0922393798828,-0.020884822537819515,110,4510,1.668564948360477,9.88452778177698,62.0,0.0,62.0,0.0,-0.002155081801536098,0,130,185.78706297410272,254.90757479149588,2917.741455078125,0.0,0.0,65.82058715820312,-0.06499366367086055,110,0,13.705744485939498,0.45134971713804545,14.488844871521,11.83000087738037,11.83000087738037,13.38709735870361,-0.00012046870361087213,230,0,13.705466310534858,0.45129097641233024,14.48852348327637,11.83000087738037,11.83000087738037,13.38682079315186,-0.00012047825439751539,230,0,31.90282954367916,15.852739161110664,74.95726776123047,13.9035177230835,67.00003051757812,13.9035177230835,-0.011482620386651137,130,4510,56.33826703631419,311.94653666466684,1915.86474609375,-0.1306853443384171,1915.86474609375,0.0,-0.0725338100194857,0,190,131.0739762002388,464.7502049238259,2904.72802734375,30.97045135498047,2895.0,30.97045135498047,-0.11366795523677588,10,4510,4.164491191374517,15.84206467433136,100.3037033081055,1.069913029670715,100.0,1.069913029670715,-0.003712849166167748,10,4510,1.262003021875182,0.5840419121410629,1.843272089958191,0.0999999940395355,0.0999999940395355,1.806182503700256,0.00042327124091440726,2900,0,456.38537570649544,314.7362869674296,1107.175048828125,199.9620056152344,549.4500122070312,199.9620056152344,-0.05319685488506755,2310,4510
LOCAC,95,48.7014097943402,20.905655454133306,155.5000152587891,35.65905380249023,155.5000152587891,35.65905380249023,-0.010778266357619765,0,4460,226.1914940819111,33.53033218842401,310.2447509765625,160.3140869140625,310.0,160.3140869140625,-0.025079796527032464,110,4460,1.6862103165662796,9.935461545651924,62.0,0.0,62.0,0.0,-0.002201587086778378,0,130,245.5256665120989,235.82306786634098,2947.531005859375,0.0,0.0,172.6990051269531,-0.06227340239792619,110,0,13.571695206149313,0.45123563307914394,14.39220905303955,11.83000087738037,11.83000087738037,13.05154609680176,-0.00014815278309119007,220,0,13.571377882221402,0.4511725182705185,14.3918399810791,11.83000087738037,11.83000087738037,13.05124092102051,-0.00014816257815301065,220,0,30.150076191964033,16.48396632300809,74.95207214355469,6.710532665252686,67.00003051757812,6.710532665252686,-0.012166461387921705,130,4460,56.96249956348184,313.62777056965837,1915.86474609375,-0.2129930406808853,1915.86474609375,0.0007877362659201,-0.07413076113048007,0,190,153.1009957827711,464.2259599964266,2904.72802734375,40.16460037231445,2895.0,40.16460037231445,-0.11340672050730467,10,4460,4.189004022269708,15.927890414508035,100.3037033081055,1.074253916740417,100.0,1.074253916740417,-0.0037819681192475716,10,4460,1.2809077266278683,0.6050330310872607,1.879557967185974,0.0999999940395355,0.0999999940395355,1.869542598724365,0.00044724336434349434,2900,0,918.0423784021297,363.60599318707784,1230.818481445312,272.8656005859375,549.4500122070312,1205.2333984375,0.2504041371114,2970,520
LOCAC,96,33.56100377673804,25.456281692823648,155.5000152587891,13.50383758544922,155.5000152587891,13.50383758544922,-0.014793551644545728,0,4460,231.05243281763404,28.556239481504853,310.2477416992188,193.3611755371094,310.0,193.3611755371094,-0.021262132643759393,110,4460,1.6852593816633459,9.932889098045722,62.0,0.0,62.0,0.0,-0.002200380589890467,0,130,190.65453934296133,262.25167809491984,2977.2919921875,0.0,0.0,502.4181213378906,-0.06562995656828462,110,0,13.67816998014514,0.44814720203580805,14.46484279632568,11.83000087738037,11.83000087738037,13.35965442657471,-0.0001224521560417227,220,0,13.677871138724171,0.44808508343485015,14.46449756622314,11.83000087738037,11.83000087738037,13.35935688018799,-0.00012246208451560873,220,0,31.62673640197822,15.901544081657851,74.87255859375,13.66311740875244,67.00003051757812,13.66311740875244,-0.011626848600530365,130,4460,56.96020175279634,313.6603076039465,1915.86474609375,-0.1429615169763565,1915.86474609375,0.0,-0.07413091077701756,0,190,131.68317654842232,465.41343414953894,2904.72802734375,31.09486770629883,2895.0,31.09486770629883,-0.11533940246366899,10,4460,4.197023600806593,15.926132281625783,100.3037033081055,1.074210166931152,100.0,1.074210166931152,-0.003789799487954839,10,4460,1.2568482350583043,0.5846708524896119,1.844025850296021,0.0999999940395355,0.0999999940395355,1.806936502456665,0.0004295191281010169,2900,0,465.5700576065371,321.5279210979064,1112.322509765625,199.3164520263672,549.4500122070312,199.3164520263672,-0.053792446426149415,2330,4460
LOCAC,97,46.040320364277015,20.76137976128366,155.5000152587891,34.04289245605469,155.5000152587891,34.04289245605469,-0.010085145211109058,0,4440,230.04501013595066,30.323911482459827,310.2507629394531,173.2118225097656,310.0,173.2118225097656,-0.022651545377543294,110,4440,1.6918162570910507,9.95192208085557,62.0,0.0,62.0,0.0,-0.00221862783581862,0,130,236.5898495449109,239.8022674943712,3007.02685546875,0.0,0.0,168.3420867919922,-0.05948004971686705,110,0,13.613708238923147,0.44185173429524854,14.39988422393799,11.83000087738037,11.83000087738037,13.15334129333496,-0.00012943899886578105,220,0,13.61338587343023,0.44178644627101593,14.39951229095459,11.83000087738037,11.83000087738037,13.15302753448486,-0.00012944958251708447,220,0,31.467368650972173,15.860467862311527,74.86812591552734,9.09912109375,67.00003051757812,9.09912109375,-0.01168762589248239,130,4440,57.21105884796118,314.338211882197,1915.86474609375,-0.2099676728248596,1915.86474609375,0.0023628484923392,-0.07478049932889573,0,180,153.01228034201634,463.2629782224226,2904.72802734375,42.0024299621582,2895.0,42.0024299621582,-0.11135408830119917,10,4440,4.207062632314275,15.960466651388579,100.3037033081055,1.075968027114868,100.0,1.075968027114868,-0.0038182263239028465,10,4440,1.2702773189946506,0.6003735250116062,1.867147088050842,0.0999999940395355,0.0999999940395355,1.855037927627563,0.000446030930261214,2900,0,889.5817006314738,371.9239867212269,1231.127685546875,271.2463073730469,549.4500122070312,1211.71044921875,0.26251133171864344,3170,590
